timestamp,tilt X,tilt Y,alpha,beta,xC_det7,yC_det7,Centroid_det7,xC_det8,yC_det8,Centroid_det8,xC_det17,yC_det17,Centroid_det17
2024-099-00:09:41.700000000,0.0873370030882244,90.0894231742558,0.124997,44.323845,0.000749170025727371,-0.026498667664489,0.0265092558122721,0.000107304480886381,-0.0199336044758016,0.0199338932888013,0.0044236407788072,0.00885970325938523,0.00990267335542717
2024-099-00:09:41.800000000,0.0964023133336782,90.0950263910766,0.135364,45.411855,0.000746833044493443,-0.0261177384222481,0.0261284140331808,0.000104787181057191,-0.0197688298116674,0.0197691075285655,0.00441547086110991,0.00890684844218733,0.0099412439914432
2024-099-00:09:41.900000000,0.0950220040056318,90.0865686344728,0.128543,47.665334,0.000743044137983933,-0.0257376244319187,0.0257483480244751,0.000102404782332982,-0.0195070842967789,0.0195073530880302,0.00440731270610031,0.00894908169777681,0.00997549339746346
2024-099-00:09:42.000000000,0.0758354731438541,90.0514406362156,0.091636,55.850232,0.000741162327285481,-0.0252836541178561,0.0252945149616823,0.000101483064069055,-0.0190499258957516,0.0190501962049193,0.00439978715833448,0.00901125379127239,0.0100280018911728
2024-099-00:09:42.100000000,0.0550890858808522,90.0085001011804,0.055741,81.228587,0.00074063195422832,-0.0251945691079304,0.0252054527478858,0.000101829176038518,-0.0189543421698347,0.0189546156983535,0.00439446876183138,0.00898024848025987,0.00999781068364077
2024-099-00:09:42.200000000,0.0465213648016849,89.9764466674354,0.052144,116.852662,0.000741155222955096,-0.0253730797980777,0.0253839021725213,0.000103094921777039,-0.0191362251116431,0.0191365028175573,0.00438960713287497,0.00894282736588873,0.00996206866454328
2024-099-00:09:42.300000000,0.0464093010853117,89.9521864667511,0.066633,135.853824,0.000740717877243237,-0.025666814155308,0.025677500109177,0.000104261329420192,-0.0195043871997395,0.0195046658638946,0.00438570159663499,0.00888183363442848,0.0099056219998742
2024-099-00:09:42.400000000,0.0508317698844808,89.9323976484844,0.084581,143.059635,0.000734863011628013,-0.0263208626507438,0.0263311191240551,0.000105270207371904,-0.0198985439972184,0.0198988224532457,0.00438303646531502,0.00878601472086501,0.00981860801394667
2024-099-00:09:42.500000000,0.0523425804477252,89.930033255936,0.087379,143.199582,0.000737467351544054,-0.0270107512567034,0.0270208168186326,0.00010685381494628,-0.0202952440462419,0.0202955253352626,0.00437960704304478,0.00870135752448332,0.00974138494364995
2024-099-00:09:42.600000000,0.0507963197792519,89.9578495740073,0.066007,129.685637,0.000737920849715609,-0.0272380878950763,0.0272480817556089,0.000109060759558764,-0.0206373872813196,0.0206376754516697,0.00437541395370397,0.00864788413234907,0.00969175666392849
2024-099-00:09:42.700000000,0.0624801059963547,89.9957571545138,0.062624,93.884827,0.000737541843346199,-0.0272612398282261,0.0272712149517169,0.000109517240675438,-0.020650396500734,0.0206506869053679,0.00437009587657882,0.00864558375186083,0.00968730387574021
2024-099-00:09:42.800000000,0.0775712581237105,90.0236521386751,0.081097,73.043099,0.000732897267509329,-0.0270384512519108,0.0270483822900128,0.000105780837014558,-0.0204269149750141,0.0204271888663599,0.00436469869435119,0.00866582304690944,0.00970294201635864
2024-099-00:09:42.900000000,0.0908193990333514,90.0445917189683,0.101176,63.849291,0.000731484194344867,-0.0266307034201489,0.0266407476204875,0.000105209730393463,-0.0200256631748939,0.0200259395455412,0.00435747763626661,0.00870581412311136,0.00973544097084096
2024-099-00:09:43.000000000,0.102268926038828,90.06188060215,0.119533,58.822853,0.000726749554140381,-0.0262125464487161,0.0262226191720153,0.000101600471327765,-0.0195381460442971,0.0195384102092278,0.00435022281054007,0.00877978529621437,0.00979842172745005
2024-099-00:09:43.100000000,0.100373158005076,90.0657719817739,0.120003,56.764225,0.000723823881929865,-0.0258033152038299,0.0258134654109101,9.95677450541053e-05,-0.0190622438885471,0.019062503922683,0.00434265631312721,0.00885212130818198,0.00985995514739864
2024-099-00:09:43.200000000,0.0738550368215316,90.0468773434526,0.087476,57.595863,0.000725403575854603,-0.0253700710674256,0.0253804396398898,0.000101960812571987,-0.0186363722442452,0.0186366511592983,0.00433509966485154,0.00888330265222855,0.00988464238681839
2024-099-00:09:43.300000000,0.0395858455876625,90.0198212596124,0.044271,63.402151,0.000727284051310047,-0.0251892064258707,0.0251997036184241,0.000104624941493847,-0.0184536291142481,0.0184539257033458,0.00432853734081059,0.0088962327113086,0.00989339132777779
2024-099-00:09:43.400000000,0.0153216636971094,89.9993370387921,0.015336,92.477616,0.000723077731726127,-0.025185428972302,0.0251958066734326,0.000101290007860694,-0.0184410708259342,0.0184413489981838,0.00432398842707106,0.00889207292575709,0.00988766083734807
2024-099-00:09:43.500000000,0.0106551799350313,89.9834017073249,0.019724,147.301795,0.000722264099383415,-0.0253242957530009,0.0253345933619373,0.000101293177968784,-0.0185660638788647,0.0185663401956872,0.00431940591790225,0.00885622220883311,0.00985342271983892
2024-099-00:09:43.600000000,0.0244092672389765,89.9698142396488,0.03882,141.039775,0.000716347447517575,-0.0255255146859622,0.0255355644865908,9.64740028341157e-05,-0.018804986013637,0.0188052334791756,0.00431628416949812,0.00881021297723571,0.00981071667800639
2024-099-00:09:43.700000000,0.036431133849131,89.9659194276457,0.049887,133.090703,0.000713356452139312,-0.0257319494876485,0.025741835635065,9.43966408454869e-05,-0.0190765552404015,0.019076788790724,0.00431254160295274,0.00876719774036255,0.00977045399640244
2024-099-00:09:43.800000000,0.0495544449886923,89.978698056051,0.053939,113.261388,0.000713032797373263,-0.0259012116810858,0.0259110243394302,9.4891586804036e-05,-0.0192419965208241,0.019242230497545,0.00430804017979802,0.00872933412161154,0.00973449969939317
2024-099-00:09:43.900000000,0.0653294067142413,89.9976684207667,0.065371,92.043994,0.000715340118662086,-0.0259061924511994,0.0259160668081395,9.79673576291603e-05,-0.0192377855053283,0.0192380349503835,0.00430212337941704,0.00873321604160661,0.0097353648108893
2024-099-00:09:44.000000000,0.077751301909594,90.0122795101254,0.078715,81.02523,0.000715911524754529,-0.0257910304428164,0.0258009647225362,9.93281702004918e-05,-0.0191181679370416,0.0191184259643497,0.00429622649202932,0.00871903481721933,0.00972003756241185
2024-099-00:09:44.100000000,0.0866297099307092,90.023892096775,0.089864,74.581387,0.000718893773898672,-0.0255720808158947,0.0255821837518379,0.000103077377807836,-0.0188986558738455,0.018898936974969,0.00428922215237971,0.00874129356641937,0.00973692147892697
2024-099-00:09:44.200000000,0.0932093376538911,90.034029662424,0.099227,69.943458,0.00071920888146398,-0.0252641402534728,0.0252743752477152,0.000104192817325733,-0.0185935517262181,0.0185938436569401,0.00428230003230472,0.00877644095311591,0.00976544977818263
2024-099-00:09:44.300000000,0.103490405158907,90.039987180295,0.110947,68.874219,0.000717197202721369,-0.0249118863294043,0.0249222080144748,0.000103018816915007,-0.0182460130876358,0.018246303912596,0.00427558838216064,0.00881866550614857,0.00980048556567488
2024-099-00:09:44.400000000,0.124124635459847,90.038995493161,0.130106,72.559185,0.000720601989550914,-0.0245585177084767,0.0245690874731828,0.000107214268213583,-0.0178971398698703,0.0178974610048747,0.00426806957792786,0.00884363164371462,0.0098196862766457
2024-099-00:09:44.500000000,0.146834163295014,90.0348837984523,0.150921,76.635864,0.000716374334568004,-0.0242478295430792,0.0242584094642961,0.000103863466331772,-0.0175894759464868,0.0175897825936445,0.00426227395910901,0.00886182259919785,0.00983355882080097
2024-099-00:09:44.600000000,0.162982753778432,90.0314954068134,0.165998,79.062789,0.000713629954979985,-0.0239690366837744,0.0239796577803097,0.000101974163306179,-0.0173125306051484,0.0173128309263443,0.00425613844893814,0.00888697686240369,0.00985358169649129
2024-099-00:09:44.700000000,0.174395467077899,90.0282767123427,0.176673,80.790165,0.000710857478526171,-0.0237131386792093,0.0237237911045892,0.000100041886710003,-0.0170575056948694,0.0170577990640527,0.00425011738180667,0.00890435819894788,0.00986666573338255
2024-099-00:09:44.800000000,0.182744778584847,90.0251846547476,0.184472,82.153335,0.000709293281370887,-0.0234905423015899,0.0235012483621995,9.930003562167e-05,-0.0168346805996719,0.0168349734597368,0.0042440932139455,0.00891173033850962,0.00987072767504863
2024-099-00:09:44.900000000,0.175325978785523,90.0285170230064,0.17763,80.761689,0.00070765070537156,-0.0232362710881132,0.0232470441906299,9.84855435059445e-05,-0.0165813073415255,0.0165815998189682,0.00423798077157664,0.00892321984908202,0.0098784782985693
2024-099-00:09:45.000000000,0.140071651388485,90.0448965340977,0.147091,72.228056,0.000705181680030029,-0.0228444297048092,0.0228553111932395,9.68471526263038e-05,-0.0161956996785883,0.0161959892396234,0.00423125960966958,0.00895643590476743,0.00990561971815133
2024-099-00:09:45.100000000,0.0999639289054601,90.0653764972335,0.119444,56.815311,0.000704955782922324,-0.0224695921388878,0.022480647978736,9.75038499955632e-05,-0.0157480607945283,0.0157483626383483,0.00422328783172567,0.00902489937157046,0.00996418430061262
2024-099-00:09:45.200000000,0.0765586211686077,90.0809229177864,0.111399,43.412591,0.00070254650597516,-0.0221057020592729,0.0221168631393876,9.52765300019571e-05,-0.0154227876176679,0.0154230819072214,0.00421568533032635,0.00907559521460365,0.0100069191714366
2024-099-00:09:45.300000000,0.0672010718162746,90.0930928274179,0.114814,35.824474,0.000701779239268188,-0.0217537896820754,0.0217651064695912,9.66416526680595e-05,-0.0152393362159184,0.0152396426438035,0.00420819967159553,0.00912944151706874,0.0100526437761215
2024-099-00:09:45.400000000,0.068089796011818,90.1032354537947,0.123668,33.407204,0.000703200043758404,-0.021404662380294,0.0214162102603592,9.87752416957003e-05,-0.0151373381569836,0.0151376604211894,0.0042002661700458,0.00921037419041604,0.0101229061354293
2024-099-00:09:45.500000000,0.0674617152858162,90.1012847211396,0.121695,33.666028,0.00069887962025123,-0.0210700328086245,0.0210816203191338,9.58400592416295e-05,-0.0150509667366854,0.0150512718740233,0.00419159378445338,0.00927216758449806,0.0101755859865113
2024-099-00:09:45.600000000,0.0532560677664692,90.0770636008849,0.093675,34.647065,0.000698526258781335,-0.0207014542493928,0.0207132360333655,9.73952824216162e-05,-0.0146869984279505,0.0146873213576764,0.00418411854467659,0.00933170353998807,0.0102268049240284
2024-099-00:09:45.700000000,0.0343052709202337,90.0457410495409,0.057176,36.86949,0.000700802890160913,-0.0203033680119901,0.0203154590723705,0.000100408259759572,-0.0142945853481813,0.0142949379885002,0.00417690344683928,0.00938030757294665,0.0102682370720245
2024-099-00:09:45.800000000,0.0210768177629865,90.0224027644862,0.030759,43.25326,0.00069654327356687,-0.0201083720956488,0.0201204324225156,9.69690735132784e-05,-0.0140975740152089,0.0140979075084039,0.00417204634689658,0.00939333949626837,0.0102781709273979
2024-099-00:09:45.900000000,0.0128820546852888,90.0046393460151,0.013692,70.194012,0.000698063481920918,-0.0200665448935042,0.020078683138787,9.92270311671082e-05,-0.0140480136414482,0.0140483640782132,0.00416675553994638,0.00936536953447261,0.0102504633186457
2024-099-00:09:46.000000000,0.0110318494304573,89.9902272346122,0.014738,131.536714,0.000696100044751263,-0.0201470215874456,0.0201590434822018,9.8048390231395e-05,-0.0141161303636107,0.0141164708737445,0.00416230281189255,0.0093650243364885,0.0102483386712633
2024-099-00:09:46.100000000,0.0157583805852217,89.977831124189,0.027199,144.593507,0.000690579671456906,-0.020318729774,0.0203304618715726,9.34350886769465e-05,-0.0142868301988751,0.014287135725795,0.00415907892006677,0.0093284987654966,0.010213658829294
2024-099-00:09:46.200000000,0.0227443244986971,89.9662493797993,0.040699,146.024222,0.000696649934978553,-0.0205280427527149,0.0205398602816377,0.000100566724482493,-0.0145517875579058,0.0145521350597256,0.00415366107232622,0.00928990462712173,0.0101762089348036
2024-099-00:09:46.300000000,0.029066955366661,89.9566054707681,0.05223,146.184635,0.000696826402457977,-0.0207565996429458,0.0207682930394556,0.000102317541508469,-0.014894033297461,0.0148943847387255,0.00414987524209983,0.00923722618973775,0.0101265893668782
2024-099-00:09:46.400000000,0.0333382719999315,89.9502384635636,0.059897,146.179464,0.000689924009501388,-0.0210591709321757,0.0210704692754927,9.58776728463954e-05,-0.0152589027223959,0.0152592039379415,0.00414808412048876,0.00917110311818693,0.0100655717311571
2024-099-00:09:46.500000000,0.0360220027544722,89.9463093609428,0.064655,146.141631,0.000687650947086537,-0.0214442448410598,0.0214552674331584,9.29159157509348e-05,-0.0156346046953409,0.0156348807909422,0.00414595579138744,0.00907805448771376,0.00997998109747905
2024-099-00:09:46.600000000,0.0376416551233489,89.9440302872058,0.06745,146.077734,0.000687520152905887,-0.0218372678720309,0.0218480880645306,9.54241865842288e-05,-0.0160135267883235,0.0160138111009135,0.00414301372870165,0.00898506848891658,0.0098942416842693
2024-099-00:09:46.700000000,0.0416059563091497,89.9383680002899,0.074361,145.977858,0.000686365551951775,-0.0223515788478866,0.0223621147180716,9.40791163050317e-05,-0.0163885388684843,0.0163888088988781,0.00414072072781955,0.00888029318574368,0.00979822306393155
2024-099-00:09:46.800000000,0.0511386910931728,89.9246061807329,0.091101,145.851428,0.000688936554131884,-0.0230370687805492,0.0230473679967014,9.34601114033743e-05,-0.0167614354856114,0.0167616960457687,0.00413842837687399,0.00879663987132117,0.0097214948673665
2024-099-00:09:46.900000000,0.0620657237558073,89.9089123558929,0.110223,145.730061,0.000693729088086064,-0.0237702301253625,0.0237803511382895,9.42472427663276e-05,-0.0171058735025119,0.0171061331348353,0.00413586675860716,0.00872438917845249,0.00965506915470058
2024-099-00:09:47.000000000,0.0700438942716336,89.8975480329461,0.124107,145.640515,0.000692110169324423,-0.0244971032976332,0.0245068783499937,9.45485734068025e-05,-0.0174133223207019,0.017413579002531,0.00413452644601556,0.00863690977737941,0.00957551666675977
2024-099-00:09:47.100000000,0.07586852069315,89.8893245636288,0.134183,145.569151,0.000695474367364167,-0.0251608308370332,0.0251704408583851,0.000140922724735027,-0.0179832110323499,0.0179837631837271,0.00413490133988911,0.00844935020614533,0.00940685537237098
2024-099-00:09:47.200000000,0.0802668964078292,89.8831958481416,0.141725,145.50342,0.000691864419044023,-0.0258115960063492,0.0258208668477517,7.54641024938158e-05,-0.0184034678368627,0.018403622557888,0.0041364058114338,0.0082824263865885,0.00925788528153815
2024-099-00:09:47.300000000,0.0768807599380935,89.8880168234353,0.135834,145.52887,0.0006941475318749,-0.0264805026530716,0.0264895991203215,8.42083229204558e-05,-0.0192284373148262,0.019228621703384,0.00404281977243859,0.00800610064497756,0.00896894861452169
2024-099-00:09:47.400000000,0.0594821248544126,89.9127884825251,0.105565,145.704257,0.000692542264847458,-0.0271972006996738,0.0272060166266018,8.26332054616873e-05,-0.0195751942459051,0.0195753686558277,0.00404131007210239,0.00792374918016545,0.00889482929398023
2024-099-00:09:47.500000000,0.0384753906891798,89.943725728016,0.06817,145.63911,0.000689537255480887,-0.0276091432440461,0.0276177524845334,8.00833075033746e-05,-0.0199519440461227,0.0199521047650555,0.00403935220621281,0.00783053021080836,0.00881099141006384
2024-099-00:09:47.600000000,0.0245576523677518,89.9671807697205,0.04099,143.193582,0.000688446766490127,-0.027807744484662,0.0278162652466959,7.85591832929405e-05,-0.0202032256400284,0.020203378376083,0.00403588136291856,0.00779533248743822,0.00877812889887493
2024-099-00:09:47.700000000,0.0181991136790522,89.985418687698,0.02332,128.702056,0.000689806865008319,-0.0279170749869625,0.027925595953152,8.06540356907347e-05,-0.0203010814170028,0.0203012416313202,0.00403126441367479,0.00777498836303786,0.0087579413573245
2024-099-00:09:47.800000000,0.0196110139657432,90.0005597251537,0.019619,88.365144,0.000690657526093682,-0.0279009327116033,0.0279094796439447,8.22375088989726e-05,-0.0202782685687243,0.0202784353231008,0.00402621796608165,0.00776568456007411,0.00874735890409054
2024-099-00:09:47.900000000,0.021812652479353,90.0116142646057,0.024712,61.966691,0.000695925286102654,-0.0277892810959644,0.0277979937375768,8.81962703653417e-05,-0.0201634028870668,0.020163595774769,0.00402008584218889,0.0077599502358338,0.00873944608320142
2024-099-00:09:48.000000000,0.0187388097950454,90.0174388824845,0.025598,47.057853,0.000694858511728585,-0.0276288023482958,0.0276375387390505,8.78857431003644e-05,-0.0200016497670043,0.0200018428477413,0.0040149256780632,0.00777039450869594,0.00874635118327313
2024-099-00:09:48.100000000,0.0148938968060884,90.0198058023762,0.024781,36.943044,0.000694239302705019,-0.0274537781040904,0.0274625545133378,8.80071916182962e-05,-0.0198260339478306,0.0198262292775582,0.00400948298318012,0.007781929473627,0.008754106472103
2024-099-00:09:48.200000000,0.0142248605165102,90.0206593862701,0.025083,34.549055,0.000692142297671978,-0.0272645465838526,0.0272733305883843,8.66959497616405e-05,-0.0196364970572405,0.0196366884394167,0.00400471679036754,0.00778982950713854,0.00875894972706991
2024-099-00:09:48.300000000,0.0148721085806283,90.0202753895301,0.025145,36.260251,0.000686521479470147,-0.0270847669679332,0.0270934662501685,8.18918123397604e-05,-0.0194562633182837,0.0194564356596814,0.0040005234848703,0.007804154634567,0.00876977865816648
2024-099-00:09:48.400000000,0.0159192278915875,90.0188424807674,0.024667,40.193077,0.000686142832611146,-0.0269139695512634,0.0269227143689688,8.22649830661676e-05,-0.0192845646824022,0.0192847401464783,0.00399536418632916,0.00781391739180372,0.00877611759192721
2024-099-00:09:48.500000000,0.00947991408643695,90.0133150386981,0.016345,35.449743,0.000685381207355423,-0.0267884875077645,0.0267972537837938,8.2267287268875e-05,-0.0191563914072918,0.0191565680552629,0.00399074698157699,0.00780005555228658,0.00876167381781145
2024-099-00:09:48.600000000,0.0258282711275614,90.0001940401086,0.025829,89.569562,0.000685917992140226,-0.0267766857856462,0.0267854696646367,8.35164308694081e-05,-0.0191379887462671,0.0191381709744289,0.00398587630103568,0.00778637877093096,0.00874727982012478
2024-099-00:09:48.700000000,0.0612913621095364,89.9851571234663,0.063063,103.613184,0.000685381485356299,-0.0268906329247469,0.0268993659195519,8.37337484390876e-05,-0.0192403032998974,0.0192404855035592,0.00398186199175255,0.00777307386167103,0.00873360762688346
2024-099-00:09:48.800000000,0.0888088460557009,89.9738740628325,0.092572,106.392905,0.000688251092227339,-0.0270648936939844,0.0270736432759359,8.73153570299727e-05,-0.0194335212827467,0.0194337174369327,0.00397753260522954,0.00774021778391827,0.00870239834575209
2024-099-00:09:48.900000000,0.110203551595754,89.9651952234526,0.115569,107.527275,0.000687271878748078,-0.0272679760832315,0.02727663583199,8.81353310380971e-05,-0.0196999335272586,0.0197001306801499,0.00397419561559453,0.00770001223381532,0.00866512661141869
2024-099-00:09:49.000000000,0.128126696472647,89.9582410469745,0.13476,108.051755,0.000688994177194004,-0.027476210211982,0.027484847472548,9.17881442986834e-05,-0.0200107843798477,0.0200109948918136,0.00397052920836131,0.0076512538770779,0.00862013851895373
2024-099-00:09:49.100000000,0.129879843213939,89.9554405964062,0.137311,108.936127,0.000689609036257229,-0.0277009729821269,0.0277095554778385,9.3210342978575e-05,-0.0203441656331677,0.0203443791617685,0.00396753483299755,0.00759966486718064,0.00857299473605978
2024-099-00:09:49.200000000,0.102947436802503,89.9596214549625,0.110583,111.416324,0.000686082770909697,-0.0279044394183553,0.0279128724573663,8.98072371185363e-05,-0.0206403534127979,0.0206405487898223,0.00396526188869679,0.00755746831306539,0.00853455500591206
2024-099-00:09:49.300000000,0.0669433275737695,89.9665885569704,0.074818,116.523791,0.000688922840366868,-0.0280974866162675,0.0281059312037746,9.38982478890198e-05,-0.0208854708467906,0.0208856819226258,0.00396096405699409,0.00753002142955679,0.00850825828183322
2024-099-00:09:49.400000000,0.0412443664529661,89.9718077305955,0.049959,124.354253,0.000689710521853568,-0.0282830804645907,0.0282914888468329,9.55255141706805e-05,-0.0210966467992319,0.0210968630676554,0.00395736580545464,0.0074859142324543,0.00846756494004289
2024-099-00:09:49.500000000,0.0236686649753311,89.9758928851302,0.033784,135.5258,0.000692698006419187,-0.0284528324653904,0.0284612632508058,9.91455619255639e-05,-0.0212742610026846,0.021274492028079,0.00395296598947935,0.00745070171331764,0.00843438771546666
2024-099-00:09:49.600000000,0.0143961476747348,89.9795475903148,0.025011,144.858853,0.00069319603916374,-0.0286016781327534,0.028610077119056,0.000100367637523226,-0.0214169421746723,0.0214171773531416,0.00394885923794001,0.00742341859540007,0.00840836684045099
2024-099-00:09:49.700000000,0.0119154441876631,89.9867522335339,0.017818,138.030822,0.000691922383391939,-0.028699120238877,0.0287074599898729,9.98215234568657e-05,-0.0215029642191592,0.0215031959147236,0.00394472404155717,0.00741860555873402,0.00840217568253119
2024-099-00:09:49.800000000,0.00282027041791153,90.0016726971549,0.003279,59.327899,0.000691402509044473,-0.0286745909508226,0.0286829252975792,0.000100021771020566,-0.0214717403883258,0.0214719733526833,0.00394030969130903,0.00739850214715741,0.00838235494863565
2024-099-00:09:49.900000000,0.0148849254345187,90.0180567384415,0.023401,39.500188,0.00069161166367612,-0.0285101224910937,0.0285185099742342,0.000100950207083585,-0.0213057955606762,0.0213060347183056,0.00393526049354802,0.00740248355832273,0.0083834979563019
2024-099-00:09:50.000000000,0.0265709983642539,90.0298500163954,0.039963,41.673888,0.000692111468495894,-0.0282450147089284,0.028253493132574,0.000102173932966269,-0.0210430346939862,0.0210432827440227,0.00392979877956919,0.00742202675370587,0.00839820216359603
2024-099-00:09:50.100000000,0.035796291267147,90.0382371626268,0.052378,43.111657,0.000689939200925327,-0.0279243744370615,0.0279328964449122,0.000100745867280593,-0.0207272648304757,0.0207275096690956,0.00392464180534865,0.00744009386372113,0.00841176616420542
2024-099-00:09:50.200000000,0.0437222742617231,90.0445518709221,0.062422,44.461561,0.00068692367214102,-0.0275330555868084,0.0275416233014256,9.8505793305585e-05,-0.0203431412486787,0.0203433797402253,0.00391936272177328,0.00747369838980875,0.00843905040669008
2024-099-00:09:50.300000000,0.047431427097986,90.0555713068939,0.073061,40.481553,0.000680709150983873,-0.0271198957766728,0.0271284373284904,9.29744721318931e-05,-0.0199107998034435,0.0199110168767262,0.00391404675916228,0.00754568655414433,0.00850042043703153
2024-099-00:09:50.400000000,0.0557755618064546,90.0783291108544,0.096158,35.453424,0.000677189691009641,-0.0267655887548075,0.0267741540906354,9.00525942021195e-05,-0.0195851081817668,0.0195853152122,0.00390786565243323,0.00759229138076011,0.0085389871980131
2024-099-00:09:50.500000000,0.079482107708811,90.1033793161792,0.130402,37.55454,0.000674537723888277,-0.0264527823090274,0.0264613811625497,8.87038035463698e-05,-0.0195107424937027,0.0195109441345195,0.00390106177187615,0.00766553013713497,0.00860108337544277
2024-099-00:09:50.600000000,0.101760225747022,90.1215448285621,0.158519,39.936923,0.000670032673663946,-0.0261880662236041,0.0261966363549913,8.52045516635418e-05,-0.0195789818484003,0.0195791672457133,0.00389340499205173,0.00778742003645858,0.00870646387785362
2024-099-00:09:50.700000000,0.119624405370793,90.1346958411046,0.180147,41.608592,0.000668240742342051,-0.0259812056628888,0.0259897978712234,8.58672477708641e-05,-0.0197484050284068,0.0197485917054924,0.00388541384777375,0.0078612236921527,0.00876899530770401
2024-099-00:09:50.800000000,0.1344584694949,90.1447811487384,0.197587,42.882988,0.000666905327525037,-0.0258260465410686,0.0258346558455367,8.60413514949488e-05,-0.0200402913050487,0.0200404760099499,0.00387834652639151,0.00793903741518243,0.00883571654470874
2024-099-00:09:50.900000000,0.144630361411116,90.1494666591741,0.207986,44.057974,0.000666980020853447,-0.025691963452735,0.0257006196113029,8.72871602160649e-05,-0.0203559528757033,0.0203561400203033,0.00387049041227065,0.00801536750775863,0.00890094446201704
2024-099-00:09:51.000000000,0.149076474017436,90.1465799508897,0.209068,45.48389,0.000666329304394858,-0.0255490308597828,0.0255577184548236,8.65027187661622e-05,-0.0206462124988148,0.0206463937109261,0.00386243815424803,0.00808439460400381,0.00895967993896193
2024-099-00:09:51.100000000,0.150011554629096,90.1399191077291,0.205136,46.993747,0.000663915816422377,-0.0253652655623765,0.0253739528111247,8.55815214742557e-05,-0.0208822666640842,0.0208824420321652,0.00385474957363096,0.00815202255185702,0.00901745895257603
2024-099-00:09:51.200000000,0.149454803023178,90.133615594229,0.200474,48.202737,0.000663121791997862,-0.0251603801690913,0.0251691172027194,8.52833888684241e-05,-0.0210454227729028,0.0210455955712029,0.00384637833946466,0.00822873871305566,0.00908332357334274
2024-099-00:09:51.300000000,0.14775860850649,90.127523612341,0.195179,49.20413,0.000659886944861387,-0.0249221477992389,0.0249308824895371,8.267900260425e-05,-0.0211649216798209,0.0211650831685213,0.00383832216134524,0.00831927679540033,0.00916204580935722
2024-099-00:09:51.400000000,0.145075573105354,90.1216898753392,0.189355,50.010045,0.000660009744213199,-0.0246561605522592,0.0246649927233161,8.49415840766792e-05,-0.021221499668696,0.0212216696624269,0.00382959480141118,0.00844132563846491,0.00926939992003801
2024-099-00:09:51.500000000,0.138177507448088,90.110642055405,0.177016,51.314976,0.000660212888634156,-0.0243667117718961,0.0243756543221506,8.49577790777013e-05,-0.0211886515886148,0.0211888219108079,0.00381966643832595,0.00859823218989073,0.00940847747998297
2024-099-00:09:51.600000000,0.123867215035835,90.0889885989182,0.152519,54.305857,0.000660601598837292,-0.0240258906444912,0.024034970683016,8.57679952955979e-05,-0.0209659759985055,0.0209661514284078,0.00381244853242507,0.00864120693059698,0.0094448515620833
2024-099-00:09:51.700000000,0.108719526309168,90.0651001389056,0.12672,59.087293,0.000658112265243783,-0.0236615994419701,0.023670749880515,8.37579299294735e-05,-0.020529975608388,0.0205301464649386,0.00380617424956282,0.00870898622075694,0.00950438863953749
2024-099-00:09:51.800000000,0.0981887244721768,90.047314570843,0.108994,64.271827,0.000658054632296082,-0.0232777392588028,0.0232870389036454,8.43954703783458e-05,-0.020150260748395,0.0201504374846733,0.0038000607652985,0.00875025304751277,0.00953977935884617
2024-099-00:09:51.900000000,0.0908210850691595,90.0339468000853,0.096958,69.505448,0.000659173881840949,-0.0229902835417033,0.0229997314665719,8.61988645261377e-05,-0.019862418091821,0.0198626051337316,0.00379441786435568,0.00876874808866957,0.00955450417195408
2024-099-00:09:52.000000000,0.0854470438004109,90.0233005707498,0.088567,74.74687,0.000656091324354653,-0.022795648990763,0.0228050886588053,8.38386500651597e-05,-0.019663883377368,0.0196640621031864,0.00378981358128588,0.00878045809836479,0.00956342676021722
2024-099-00:09:52.100000000,0.0842027190477302,90.0109055502653,0.084906,82.620398,0.000656710251834551,-0.0227067906470685,0.0227162851242156,8.51131077383505e-05,-0.0195668098050868,0.0195669949197507,0.00378503084103036,0.00876378019502227,0.00954621923979413
2024-099-00:09:52.200000000,0.0906657776366364,89.992349316475,0.090988,94.82338,0.000656200202628055,-0.0227644421776747,0.0227738979177177,8.52888052459184e-05,-0.019609803657067,0.0196099891292427,0.00378101189324622,0.00876541252308143,0.00954612526822596
2024-099-00:09:52.300000000,0.101758405096161,89.9731857953268,0.105232,104.762333,0.000652807732125414,-0.022940064213867,0.0229493508420492,8.27282347129828e-05,-0.0198004354552988,0.0198006082780371,0.00377845219307222,0.00872694505735884,0.00950979868396235
2024-099-00:09:52.400000000,0.111789600472751,89.9586269725763,0.1192,110.309351,0.000649981101498431,-0.023147493060746,0.0231566169901734,8.10694763154808e-05,-0.0201021419403361,0.0201023054113057,0.00377626000558285,0.00868114904928285,0.00946691546627671
2024-099-00:09:52.500000000,0.120520518283594,89.947745612425,0.131361,113.440197,0.000653989987106453,-0.0234758482367884,0.0234849558939325,8.4838618954889e-05,-0.0204511804684105,0.0204513564377222,0.00377351206637123,0.008605860275485,0.00939681990868294
2024-099-00:09:52.600000000,0.128335133555204,89.939066855813,0.142066,115.398189,0.000656503273123958,-0.0239343946806301,0.0239433966946171,8.77129524093107e-05,-0.0208037859216348,0.0208039708285517,0.00377135619998176,0.00851995135591457,0.00931733323941413
